Number of parties: 4
[*] Sample 22826: 1
[*] Sample 22827: 4
[*] Sample 22828: NULL
[*] Sample 22829: NULL
[*] Sample 22830: NULL
[*] Sample 22831: NULL
[*] Sample 22832: NULL
[*] Sample 22833: NULL
[*] Sample 22834: NULL
[*] Sample 22835: 5
[*] Sample 22836: 9
[*] Sample 22837: 7
[*] Sample 22838: NULL
[*] Sample 22839: NULL
[*] Sample 22840: NULL
[*] Sample 22841: 7
[*] Sample 22842: 7
[*] Sample 22843: 2
[*] Sample 22844: NULL
[*] Sample 22845: NULL
[*] Sample 22846: 1
[*] Sample 22847: NULL
[*] Sample 22848: NULL
[*] Sample 22849: NULL
[*] Sample 22850: NULL
[*] Sample 22851: NULL
[*] Sample 22852: NULL
[*] Sample 22853: 7
[*] Sample 22854: NULL
[*] Sample 22855: 2
[*] Sample 22856: NULL
[*] Sample 22857: NULL
[*] Sample 22858: NULL
[*] Sample 22859: 4
[*] Sample 22860: NULL
[*] Sample 22861: NULL
[*] Sample 22862: 9
[*] Sample 22863: NULL
[*] Sample 22864: NULL
[*] Sample 22865: NULL
[*] Sample 22866: NULL
[*] Sample 22867: NULL
[*] Sample 22868: 0
[*] Sample 22869: 0
[*] Sample 22870: NULL
[*] Sample 22871: NULL
[*] Sample 22872: NULL
[*] Sample 22873: 8
[*] Sample 22874: NULL
[*] Sample 22875: 9
[*] Sample 22876: NULL
[*] Sample 22877: 5
[*] Sample 22878: NULL
[*] Sample 22879: NULL
[*] Sample 22880: 7
[*] Sample 22881: NULL
[*] Sample 22882: 4
[*] Sample 22883: 7
[*] Sample 22884: NULL
[*] Sample 22885: NULL
[*] Sample 22886: NULL
[*] Sample 22887: 4
[*] Sample 22888: NULL
[*] Sample 22889: 6
[*] Sample 22890: NULL
[*] Sample 22891: NULL
[*] Sample 22892: NULL
[*] Sample 22893: NULL
[*] Sample 22894: NULL
[*] Sample 22895: 6
[*] Sample 22896: NULL
[*] Sample 22897: 2
[*] Sample 22898: NULL
[*] Sample 22899: 8
[*] Sample 22900: NULL
[*] Sample 22901: NULL
[*] Sample 22902: NULL
[*] Sample 22903: 7
[*] Sample 22904: NULL
[*] Sample 22905: NULL
[*] Sample 22906: 7
[*] Sample 22907: NULL
[*] Sample 22908: NULL
[*] Sample 22909: NULL
[*] Sample 22910: NULL
[*] Sample 22911: 2
[*] Sample 22912: NULL
[*] Sample 22913: NULL
[*] Sample 22914: NULL
[*] Sample 22915: 2
[*] Sample 22916: NULL
[*] Sample 22917: 9
[*] Sample 22918: 7
[*] Sample 22919: 1
[*] Sample 22920: NULL
[*] Sample 22921: NULL
[*] Sample 22922: 8
[*] Sample 22923: NULL
[*] Sample 22924: NULL
[*] Sample 22925: NULL
[*] Sample 22926: NULL
[*] Sample 22927: NULL
[*] Sample 22928: 6
[*] Sample 22929: 2
[*] Sample 22930: 2
[*] Sample 22931: NULL
[*] Sample 22932: NULL
[*] Sample 22933: NULL
[*] Sample 22934: NULL
[*] Sample 22935: 0
[*] Sample 22936: NULL
[*] Sample 22937: 5
[*] Sample 22938: NULL
[*] Sample 22939: NULL
[*] Sample 22940: NULL
[*] Sample 22941: NULL
[*] Sample 22942: 3
[*] Sample 22943: NULL
[*] Sample 22944: NULL
[*] Sample 22945: NULL
[*] Sample 22946: NULL
[*] Sample 22947: 1
[*] Sample 22948: NULL
[*] Sample 22949: NULL
[*] Sample 22950: 3
[*] Sample 22951: 7
[*] Sample 22952: 3
[*] Sample 22953: NULL
[*] Sample 22954: NULL
[*] Sample 22955: 1
[*] Sample 22956: NULL
[*] Sample 22957: NULL
[*] Sample 22958: NULL
[*] Sample 22959: NULL
[*] Sample 22960: 2
[*] Sample 22961: NULL
[*] Sample 22962: NULL
[*] Sample 22963: 4
[*] Sample 22964: NULL
[*] Sample 22965: NULL
[*] Sample 22966: NULL
[*] Sample 22967: 0
[*] Sample 22968: NULL
[*] Sample 22969: NULL
[*] Sample 22970: NULL
[*] Sample 22971: NULL
[*] Sample 22972: NULL
[*] Sample 22973: NULL
[*] Sample 22974: NULL
[*] Sample 22975: 1
[*] Sample 22976: NULL
[*] Sample 22977: NULL
[*] Sample 22978: 4
[*] Sample 22979: NULL
[*] Sample 22980: NULL
[*] Sample 22981: NULL
[*] Sample 22982: NULL
[*] Sample 22983: NULL
[*] Sample 22984: NULL
[*] Sample 22985: NULL
[*] Sample 22986: 2
[*] Sample 22987: NULL
[*] Sample 22988: 1
[*] Sample 22989: NULL
[*] Sample 22990: NULL
[*] Sample 22991: 7
[*] Sample 22992: 2
[*] Sample 22993: NULL
[*] Sample 22994: 1
[*] Sample 22995: 0
[*] Sample 22996: 2
[*] Sample 22997: 7
[*] Sample 22998: NULL
[*] Sample 22999: 7
[*] Sample 23000: NULL
[*] Sample 23001: 4
[*] Sample 23002: NULL
[*] Sample 23003: NULL
[*] Sample 23004: 8
[*] Sample 23005: 6
[*] Sample 23006: 1
[*] Sample 23007: 8
[*] Sample 23008: 5
[*] Sample 23009: 1
[*] Sample 23010: NULL
[*] Sample 23011: NULL
[*] Sample 23012: NULL
[*] Sample 23013: 0
[*] Sample 23014: NULL
[*] Sample 23015: 3
[*] Sample 23016: NULL
[*] Sample 23017: 1
[*] Sample 23018: 2
[*] Sample 23019: NULL
[*] Sample 23020: 4
[*] Sample 23021: NULL
[*] Sample 23022: NULL
[*] Sample 23023: NULL
[*] Sample 23024: NULL
[*] Sample 23025: 9
[*] Sample 23026: 9
[*] Sample 23027: NULL
[*] Sample 23028: NULL
[*] Sample 23029: NULL
[*] Sample 23030: NULL
[*] Sample 23031: 0
[*] Sample 23032: NULL
[*] Sample 23033: NULL
[*] Sample 23034: NULL
[*] Sample 23035: 9
[*] Sample 23036: NULL
[*] Sample 23037: NULL
[*] Sample 23038: 1
[*] Sample 23039: 7
[*] Sample 23040: 1
[*] Sample 23041: NULL
[*] Sample 23042: NULL
[*] Sample 23043: 1
[*] Sample 23044: 2
[*] Sample 23045: 1
[*] Sample 23046: NULL
[*] Sample 23047: 1
[*] Sample 23048: 7
[*] Sample 23049: 3
[*] Sample 23050: NULL
[*] Sample 23051: NULL
[*] Sample 23052: 6
[*] Sample 23053: NULL
[*] Sample 23054: NULL
[*] Sample 23055: 2
[*] Sample 23056: NULL
[*] Sample 23057: 8
[*] Sample 23058: 6
[*] Sample 23059: NULL
[*] Sample 23060: 6
[*] Sample 23061: 6
[*] Sample 23062: NULL
[*] Sample 23063: 2
[*] Sample 23064: NULL
[*] Sample 23065: NULL
[*] Sample 23066: 5
[*] Sample 23067: NULL
[*] Sample 23068: NULL
[*] Sample 23069: NULL
[*] Sample 23070: NULL
[*] Sample 23071: NULL
[*] Sample 23072: NULL
[*] Sample 23073: NULL
[*] Sample 23074: 3
[*] Sample 23075: 1
[*] Sample 23076: 4
[*] Sample 23077: NULL
[*] Sample 23078: NULL
[*] Sample 23079: NULL
[*] Sample 23080: NULL
[*] Sample 23081: NULL
[*] Sample 23082: 3
[*] Sample 23083: NULL
[*] Sample 23084: 6
[*] Sample 23085: NULL
[*] Sample 23086: NULL
[*] Sample 23087: NULL
[*] Sample 23088: 1
[*] Sample 23089: 9
[*] Sample 23090: NULL
[*] Sample 23091: 2
[*] Sample 23092: NULL
[*] Sample 23093: 8
[*] Sample 23094: NULL
[*] Sample 23095: 2
[*] Sample 23096: NULL
[*] Sample 23097: 4
[*] Sample 23098: 2
[*] Sample 23099: NULL
[*] Sample 23100: 2
[*] Sample 23101: NULL
[*] Sample 23102: NULL
[*] Sample 23103: NULL
[*] Sample 23104: NULL
[*] Sample 23105: NULL
[*] Sample 23106: NULL
[*] Sample 23107: 2
[*] Sample 23108: 7
[*] Sample 23109: NULL
[*] Sample 23110: NULL
[*] Sample 23111: 1
[*] Sample 23112: NULL
[*] Sample 23113: NULL
[*] Sample 23114: NULL
[*] Sample 23115: NULL
[*] Sample 23116: NULL
[*] Sample 23117: 4
[*] Sample 23118: 9
[*] Sample 23119: NULL
[*] Sample 23120: NULL
[*] Sample 23121: NULL
[*] Sample 23122: NULL
[*] Sample 23123: NULL
[*] Sample 23124: 7
[*] Sample 23125: NULL
[*] Sample 23126: NULL
[*] Sample 23127: NULL
[*] Sample 23128: 1
[*] Sample 23129: 2
[*] Sample 23130: NULL
[*] Sample 23131: NULL
[*] Sample 23132: NULL
[*] Sample 23133: NULL
[*] Sample 23134: NULL
[*] Sample 23135: 1
[*] Sample 23136: 5
[*] Sample 23137: NULL
[*] Sample 23138: NULL
[*] Sample 23139: NULL
[*] Sample 23140: 2
[*] Sample 23141: NULL
[*] Sample 23142: NULL
[*] Sample 23143: NULL
[*] Sample 23144: 9
[*] Sample 23145: NULL
[*] Sample 23146: NULL
[*] Sample 23147: NULL
[*] Sample 23148: NULL
[*] Sample 23149: NULL
[*] Sample 23150: 0
[*] Sample 23151: 1
[*] Sample 23152: NULL
[*] Sample 23153: 3
[*] Sample 23154: NULL
[*] Sample 23155: 9
[*] Sample 23156: 4
[*] Sample 23157: 4
[*] Sample 23158: NULL
[*] Sample 23159: 6
[*] Sample 23160: 0
[*] Sample 23161: NULL
[*] Sample 23162: NULL
[*] Sample 23163: NULL
[*] Sample 23164: 8
[*] Sample 23165: NULL
[*] Sample 23166: NULL
[*] Sample 23167: NULL
[*] Sample 23168: NULL
[*] Sample 23169: 4
[*] Sample 23170: NULL
[*] Sample 23171: NULL
[*] Sample 23172: 7
[*] Sample 23173: 2
[*] Sample 23174: 0
[*] Sample 23175: NULL
[*] Sample 23176: NULL
[*] Sample 23177: 0
[*] Sample 23178: 1
[*] Sample 23179: 2
[*] Sample 23180: NULL
[*] Sample 23181: 7
[*] Sample 23182: 1
[*] Sample 23183: NULL
[*] Sample 23184: 0
[*] Sample 23185: NULL
[*] Sample 23186: 7
[*] Sample 23187: NULL
[*] Sample 23188: 2
[*] Sample 23189: 8
[*] Sample 23190: NULL
[*] Sample 23191: 2
[*] Sample 23192: 2
[*] Sample 23193: NULL
[*] Sample 23194: NULL
[*] Sample 23195: 1
[*] Sample 23196: 2
[*] Sample 23197: NULL
[*] Sample 23198: 9
[*] Sample 23199: NULL
[*] Sample 23200: 3
[*] Sample 23201: NULL
[*] Sample 23202: NULL
[*] Sample 23203: NULL
[*] Sample 23204: 4
[*] Sample 23205: 8
[*] Sample 23206: NULL
[*] Sample 23207: 3
[*] Sample 23208: NULL
[*] Sample 23209: NULL
[*] Sample 23210: NULL
[*] Sample 23211: 2
[*] Sample 23212: NULL
[*] Sample 23213: NULL
[*] Sample 23214: 8
[*] Sample 23215: 9
[*] Sample 23216: 3
[*] Sample 23217: NULL
[*] Sample 23218: 5
[*] Sample 23219: NULL
[*] Sample 23220: NULL
[*] Sample 23221: NULL
[*] Sample 23222: NULL
[*] Sample 23223: NULL
[*] Sample 23224: NULL
[*] Sample 23225: 1
[*] Sample 23226: NULL
[*] Sample 23227: NULL
[*] Sample 23228: 2
[*] Sample 23229: NULL
[*] Sample 23230: NULL
[*] Sample 23231: NULL
[*] Sample 23232: NULL
[*] Sample 23233: 9
[*] Sample 23234: NULL
[*] Sample 23235: NULL
[*] Sample 23236: NULL
[*] Sample 23237: NULL
[*] Sample 23238: NULL
[*] Sample 23239: NULL
[*] Sample 23240: 1
[*] Sample 23241: NULL
[*] Sample 23242: NULL
[*] Sample 23243: NULL
[*] Sample 23244: 5
[*] Sample 23245: 2
[*] Sample 23246: NULL
[*] Sample 23247: NULL
[*] Sample 23248: NULL
[*] Sample 23249: NULL
[*] Sample 23250: NULL
[*] Sample 23251: NULL
[*] Sample 23252: NULL
[*] Sample 23253: NULL
[*] Sample 23254: 2
[*] Sample 23255: NULL
[*] Sample 23256: NULL
[*] Sample 23257: 5
[*] Sample 23258: NULL
[*] Sample 23259: 8
[*] Sample 23260: NULL
[*] Sample 23261: 1
[*] Sample 23262: NULL
[*] Sample 23263: 7
[*] Sample 23264: 2
[*] Sample 23265: NULL
[*] Sample 23266: 7
[*] Sample 23267: 8
[*] Sample 23268: NULL
[*] Sample 23269: NULL
[*] Sample 23270: 2
[*] Sample 23271: 2
[*] Sample 23272: NULL
[*] Sample 23273: NULL
[*] Sample 23274: NULL
[*] Sample 23275: 4
[*] Sample 23276: 4
[*] Sample 23277: 1
[*] Sample 23278: 3
[*] Sample 23279: NULL
[*] Sample 23280: NULL
[*] Sample 23281: NULL
[*] Sample 23282: 2
[*] Sample 23283: 8
[*] Sample 23284: NULL
[*] Sample 23285: NULL
[*] Sample 23286: NULL
[*] Sample 23287: NULL
[*] Sample 23288: NULL
[*] Sample 23289: 4
[*] Sample 23290: 1
[*] Sample 23291: NULL
[*] Sample 23292: 5
[*] Sample 23293: NULL
[*] Sample 23294: NULL
[*] Sample 23295: NULL
[*] Sample 23296: NULL
[*] Sample 23297: NULL
[*] Sample 23298: NULL
[*] Sample 23299: NULL
[*] Sample 23300: 1
[*] Sample 23301: 8
[*] Sample 23302: NULL
[*] Sample 23303: NULL
[*] Sample 23304: NULL
[*] Sample 23305: NULL
[*] Sample 23306: NULL
[*] Sample 23307: 2
[*] Sample 23308: 3
[*] Sample 23309: NULL
[*] Sample 23310: NULL
[*] Sample 23311: NULL
[*] Sample 23312: NULL
[*] Sample 23313: 6
[*] Sample 23314: 2
[*] Sample 23315: 1
[*] Sample 23316: NULL
[*] Sample 23317: 7
[*] Sample 23318: NULL
[*] Sample 23319: NULL
[*] Sample 23320: NULL
[*] Sample 23321: 8
[*] Sample 23322: NULL
[*] Sample 23323: NULL
[*] Sample 23324: NULL
[*] Sample 23325: 5
[*] Sample 23326: NULL
[*] Sample 23327: NULL
[*] Sample 23328: 6
[*] Sample 23329: NULL
[*] Sample 23330: 2
[*] Sample 23331: 5
[*] Sample 23332: NULL
[*] Sample 23333: 3
[*] Sample 23334: NULL
[*] Sample 23335: NULL
[*] Sample 23336: NULL
[*] Sample 23337: 3
[*] Sample 23338: NULL
[*] Sample 23339: NULL
[*] Sample 23340: 1
[*] Sample 23341: 1
[*] Sample 23342: NULL
[*] Sample 23343: NULL
[*] Sample 23344: NULL
[*] Sample 23345: 1
[*] Sample 23346: NULL
[*] Sample 23347: 1
[*] Sample 23348: NULL
[*] Sample 23349: 1
[*] Sample 23350: NULL
[*] Sample 23351: 2
[*] Sample 23352: NULL
[*] Sample 23353: NULL
[*] Sample 23354: NULL
[*] Sample 23355: 3
[*] Sample 23356: NULL
[*] Sample 23357: NULL
[*] Sample 23358: 0
[*] Sample 23359: NULL
[*] Sample 23360: NULL
[*] Sample 23361: 6
[*] Sample 23362: NULL
[*] Sample 23363: 7
[*] Sample 23364: NULL
[*] Sample 23365: 6
[*] Sample 23366: NULL
[*] Sample 23367: 4
[*] Sample 23368: NULL
[*] Sample 23369: 2
[*] Sample 23370: 1
[*] Sample 23371: NULL
[*] Sample 23372: 0
[*] Sample 23373: NULL
[*] Sample 23374: 0
[*] Sample 23375: NULL
[*] Sample 23376: 7
[*] Sample 23377: NULL
[*] Sample 23378: NULL
[*] Sample 23379: NULL
[*] Sample 23380: 5
[*] Sample 23381: NULL
[*] Sample 23382: NULL
[*] Sample 23383: NULL
[*] Sample 23384: NULL
[*] Sample 23385: 1
[*] Sample 23386: 2
[*] Sample 23387: 1
[*] Sample 23388: NULL
[*] Sample 23389: 1
[*] Sample 23390: NULL
[*] Sample 23391: 4
[*] Sample 23392: NULL
[*] Sample 23393: NULL
[*] Sample 23394: NULL
[*] Sample 23395: 7
[*] Sample 23396: 1
[*] Sample 23397: NULL
[*] Sample 23398: NULL
[*] Sample 23399: 7
[*] Sample 23400: NULL
[*] Sample 23401: 3
[*] Sample 23402: NULL
[*] Sample 23403: 1
[*] Sample 23404: 9
[*] Sample 23405: 1
[*] Sample 23406: 6
[*] Sample 23407: 0
[*] Sample 23408: NULL
[*] Sample 23409: NULL
[*] Sample 23410: 2
[*] Sample 23411: NULL
[*] Sample 23412: NULL
[*] Sample 23413: NULL
[*] Sample 23414: 1
[*] Sample 23415: 1
[*] Sample 23416: NULL
[*] Sample 23417: 2
[*] Sample 23418: NULL
[*] Sample 23419: NULL
[*] Sample 23420: NULL
[*] Sample 23421: NULL
[*] Sample 23422: NULL
[*] Sample 23423: NULL
[*] Sample 23424: NULL
[*] Sample 23425: 5
[*] Sample 23426: 9
[*] Sample 23427: NULL
[*] Sample 23428: NULL
[*] Sample 23429: NULL
[*] Sample 23430: 6
[*] Sample 23431: 3
[*] Sample 23432: NULL
[*] Sample 23433: 1
[*] Sample 23434: NULL
[*] Sample 23435: NULL
[*] Sample 23436: NULL
[*] Sample 23437: NULL
[*] Sample 23438: NULL
[*] Sample 23439: NULL
[*] Sample 23440: 6
[*] Sample 23441: 3
[*] Sample 23442: NULL
[*] Sample 23443: NULL
[*] Sample 23444: NULL
[*] Sample 23445: NULL
[*] Sample 23446: NULL
[*] Sample 23447: NULL
[*] Sample 23448: NULL
[*] Sample 23449: NULL
[*] Sample 23450: 4
[*] Sample 23451: NULL
[*] Sample 23452: NULL
[*] Sample 23453: NULL
[*] Sample 23454: 6
[*] Sample 23455: 1
[*] Sample 23456: 5
[*] Sample 23457: 1
[*] Sample 23458: 5
[*] Sample 23459: NULL
[*] Sample 23460: NULL
[*] Sample 23461: NULL
[*] Sample 23462: NULL
[*] Sample 23463: 2
[*] Sample 23464: NULL
[*] Sample 23465: NULL
[*] Sample 23466: 4
[*] Sample 23467: 6
[*] Sample 23468: NULL
[*] Sample 23469: NULL
[*] Sample 23470: 4
[*] Sample 23471: NULL
[*] Sample 23472: NULL
[*] Sample 23473: NULL
[*] Sample 23474: 3
[*] Sample 23475: NULL
[*] Sample 23476: 4
[*] Sample 23477: 6
[*] Sample 23478: 3
[*] Sample 23479: NULL
[*] Sample 23480: NULL
[*] Sample 23481: NULL
[*] Sample 23482: 2
[*] Sample 23483: NULL
[*] Sample 23484: NULL
[*] Sample 23485: 5
[*] Sample 23486: NULL
[*] Sample 23487: NULL
[*] Sample 23488: NULL
[*] Sample 23489: 2
[*] Sample 23490: NULL
[*] Sample 23491: 4
[*] Sample 23492: NULL
[*] Sample 23493: NULL
[*] Sample 23494: 2
[*] Sample 23495: NULL
[*] Sample 23496: NULL
[*] Sample 23497: NULL
[*] Sample 23498: 1
[*] Sample 23499: 5
[*] Sample 23500: 2
[*] Sample 23501: NULL
[*] Sample 23502: NULL
[*] Sample 23503: NULL
[*] Sample 23504: NULL
[*] Sample 23505: NULL
[*] Sample 23506: 2
[*] Sample 23507: NULL
[*] Sample 23508: 3
[*] Sample 23509: 5
[*] Sample 23510: NULL
[*] Sample 23511: NULL
[*] Sample 23512: NULL
[*] Sample 23513: 1
[*] Sample 23514: NULL
[*] Sample 23515: NULL
[*] Sample 23516: NULL
[*] Sample 23517: NULL
[*] Sample 23518: NULL
[*] Sample 23519: 2
[*] Sample 23520: NULL
[*] Sample 23521: 9
[*] Sample 23522: 3
[*] Sample 23523: NULL
[*] Sample 23524: 1
[*] Sample 23525: 1
[*] Sample 23526: NULL
[*] Sample 23527: NULL
[*] Sample 23528: NULL
[*] Sample 23529: 3
[*] Sample 23530: 0
[*] Sample 23531: NULL
[*] Sample 23532: NULL
[*] Sample 23533: NULL
[*] Sample 23534: NULL
[*] Sample 23535: 1
[*] Sample 23536: 1
[*] Sample 23537: 1
[*] Sample 23538: NULL
[*] Sample 23539: NULL
[*] Sample 23540: NULL
[*] Sample 23541: 6
[*] Sample 23542: 3
[*] Sample 23543: 5
[*] Sample 23544: NULL
[*] Sample 23545: 1
[*] Sample 23546: NULL
[*] Sample 23547: NULL
[*] Sample 23548: NULL
[*] Sample 23549: 9
[*] Sample 23550: 3
[*] Sample 23551: 9
[*] Sample 23552: NULL
[*] Sample 23553: 1
[*] Sample 23554: NULL
[*] Sample 23555: NULL
[*] Sample 23556: NULL
[*] Sample 23557: 2
[*] Sample 23558: NULL
[*] Sample 23559: NULL
[*] Sample 23560: NULL
[*] Sample 23561: NULL
[*] Sample 23562: 2
[*] Sample 23563: NULL
[*] Sample 23564: NULL
[*] Sample 23565: NULL
[*] Sample 23566: NULL
[*] Sample 23567: NULL
[*] Sample 23568: 8
[*] Sample 23569: 8
[*] Sample 23570: 7
[*] Sample 23571: 8
[*] Sample 23572: NULL
[*] Sample 23573: NULL
[*] Sample 23574: 2
[*] Sample 23575: NULL
[*] Sample 23576: 2
[*] Sample 23577: NULL
[*] Sample 23578: 5
[*] Sample 23579: 2
[*] Sample 23580: 1
[*] Sample 23581: NULL
[*] Sample 23582: 7
[*] Sample 23583: NULL
[*] Sample 23584: NULL
[*] Sample 23585: NULL
[*] Sample 23586: 5
[*] Sample 23587: NULL
[*] Sample 23588: NULL
[*] Sample 23589: 1
[*] Sample 23590: 5
[*] Sample 23591: 5
[*] Sample 23592: 1
[*] Sample 23593: 5
[*] Sample 23594: NULL
[*] Sample 23595: NULL
[*] Sample 23596: 9
[*] Sample 23597: NULL
[*] Sample 23598: NULL
[*] Sample 23599: NULL
[*] Sample 23600: NULL
[*] Sample 23601: NULL
[*] Sample 23602: NULL
[*] Sample 23603: 2
[*] Sample 23604: 9
[*] Sample 23605: NULL
[*] Sample 23606: 6
[*] Sample 23607: 2
[*] Sample 23608: NULL
[*] Sample 23609: 1
[*] Sample 23610: 4
[*] Sample 23611: 1
[*] Sample 23612: 6
[*] Sample 23613: NULL
[*] Sample 23614: NULL
[*] Sample 23615: NULL
[*] Sample 23616: NULL
[*] Sample 23617: 5
[*] Sample 23618: NULL
[*] Sample 23619: 4
[*] Sample 23620: NULL
[*] Sample 23621: NULL
[*] Sample 23622: NULL
[*] Sample 23623: NULL
[*] Sample 23624: NULL
[*] Sample 23625: 2
[*] Sample 23626: NULL
[*] Sample 23627: NULL
[*] Sample 23628: NULL
[*] Sample 23629: 3
[*] Sample 23630: NULL
[*] Sample 23631: 4
[*] Sample 23632: NULL
[*] Sample 23633: 2
[*] Sample 23634: 2
[*] Sample 23635: NULL
[*] Sample 23636: 0
[*] Sample 23637: NULL
[*] Sample 23638: NULL
[*] Sample 23639: 3
[*] Sample 23640: 9
[*] Sample 23641: 7
[*] Sample 23642: NULL
[*] Sample 23643: NULL
[*] Sample 23644: NULL
[*] Sample 23645: NULL
[*] Sample 23646: 1
[*] Sample 23647: 3
[*] Sample 23648: NULL
[*] Sample 23649: 3
[*] Sample 23650: NULL
[*] Sample 23651: NULL
[*] Sample 23652: 1
[*] Sample 23653: 2
[*] Sample 23654: 1
[*] Sample 23655: NULL
[*] Sample 23656: NULL
[*] Sample 23657: 1
[*] Sample 23658: 1
[*] Sample 23659: 6
[*] Sample 23660: NULL
[*] Sample 23661: NULL
[*] Sample 23662: 1
[*] Sample 23663: NULL
[*] Sample 23664: 4
[*] Sample 23665: NULL
[*] Sample 23666: 8
[*] Sample 23667: NULL
[*] Sample 23668: 8
[*] Sample 23669: 6
[*] Sample 23670: NULL
[*] Sample 23671: 1
[*] Sample 23672: NULL
[*] Sample 23673: 1
[*] Sample 23674: NULL
[*] Sample 23675: NULL
[*] Sample 23676: 1
[*] Sample 23677: NULL
[*] Sample 23678: NULL
[*] Sample 23679: 1
[*] Sample 23680: 2
[*] Sample 23681: 0
[*] Sample 23682: NULL
[*] Sample 23683: 6
[*] Sample 23684: NULL
[*] Sample 23685: NULL
[*] Sample 23686: NULL
[*] Sample 23687: 9
[*] Sample 23688: 3
[*] Sample 23689: 2
[*] Sample 23690: 8
[*] Sample 23691: NULL
[*] Sample 23692: NULL
[*] Sample 23693: 9
[*] Sample 23694: NULL
[*] Sample 23695: NULL
[*] Sample 23696: NULL
[*] Sample 23697: NULL
[*] Sample 23698: NULL
[*] Sample 23699: NULL
[*] Sample 23700: NULL
[*] Sample 23701: 2
[*] Sample 23702: 0
[*] Sample 23703: NULL
[*] Sample 23704: 5
[*] Sample 23705: 3
[*] Sample 23706: 2
[*] Sample 23707: NULL
[*] Sample 23708: 3
[*] Sample 23709: 8
[*] Sample 23710: 8
[*] Sample 23711: NULL
[*] Sample 23712: NULL
[*] Sample 23713: NULL
[*] Sample 23714: NULL
[*] Sample 23715: NULL
[*] Sample 23716: 7
[*] Sample 23717: 3
[*] Sample 23718: 7
[*] Sample 23719: 2
[*] Sample 23720: NULL
[*] Sample 23721: 1
[*] Sample 23722: NULL
[*] Sample 23723: 8
[*] Sample 23724: 1
[*] Sample 23725: NULL
[*] Sample 23726: 1
[*] Sample 23727: NULL
[*] Sample 23728: 9
[*] Sample 23729: 8
[*] Sample 23730: NULL
[*] Sample 23731: NULL
[*] Sample 23732: NULL
[*] Sample 23733: NULL
[*] Sample 23734: 9
[*] Sample 23735: NULL
[*] Sample 23736: NULL
[*] Sample 23737: 4
[*] Sample 23738: 9
[*] Sample 23739: NULL
[*] Sample 23740: 4
[*] Sample 23741: NULL
[*] Sample 23742: NULL
[*] Sample 23743: 7
[*] Sample 23744: NULL
[*] Sample 23745: 3
[*] Sample 23746: 8
[*] Sample 23747: NULL
[*] Sample 23748: NULL
[*] Sample 23749: 8
[*] Sample 23750: 7
[*] Sample 23751: NULL
[*] Sample 23752: 1
[*] Sample 23753: NULL
[*] Sample 23754: NULL
[*] Sample 23755: NULL
[*] Sample 23756: 1
[*] Sample 23757: NULL
[*] Sample 23758: 0
[*] Sample 23759: NULL
[*] Sample 23760: NULL
[*] Sample 23761: 1
[*] Sample 23762: NULL
[*] Sample 23763: NULL
[*] Sample 23764: NULL
[*] Sample 23765: 2
[*] Sample 23766: 2
[*] Sample 23767: 8
[*] Sample 23768: NULL
[*] Sample 23769: NULL
[*] Sample 23770: 7
[*] Sample 23771: 2
[*] Sample 23772: 1
[*] Sample 23773: NULL
[*] Sample 23774: NULL
[*] Sample 23775: NULL
[*] Sample 23776: 4
[*] Sample 23777: 0
[*] Sample 23778: 1
[*] Sample 23779: NULL
[*] Sample 23780: NULL
[*] Sample 23781: NULL
[*] Sample 23782: NULL
[*] Sample 23783: 1
[*] Sample 23784: 5
[*] Sample 23785: 3
[*] Sample 23786: NULL
[*] Sample 23787: NULL
[*] Sample 23788: NULL
[*] Sample 23789: NULL
[*] Sample 23790: 8
[*] Sample 23791: NULL
[*] Sample 23792: 6
[*] Sample 23793: 6
[*] Sample 23794: 9
[*] Sample 23795: 1
[*] Sample 23796: NULL
[*] Sample 23797: NULL
[*] Sample 23798: NULL
[*] Sample 23799: NULL
[*] Sample 23800: NULL
[*] Sample 23801: NULL
[*] Sample 23802: NULL
[*] Sample 23803: NULL
[*] Sample 23804: 2
[*] Sample 23805: 0
[*] Sample 23806: NULL
[*] Sample 23807: NULL
[*] Sample 23808: NULL
[*] Sample 23809: NULL
[*] Sample 23810: 0
[*] Sample 23811: 1
[*] Sample 23812: NULL
[*] Sample 23813: NULL
[*] Sample 23814: NULL
[*] Sample 23815: NULL
[*] Sample 23816: 4
[*] Sample 23817: 6
[*] Sample 23818: NULL
[*] Sample 23819: 6
[*] Sample 23820: NULL
[*] Sample 23821: 9
[*] Sample 23822: NULL
[*] Sample 23823: NULL
[*] Sample 23824: NULL
[*] Sample 23825: NULL
[*] Sample 23826: NULL
[*] Sample 23827: NULL
[*] Sample 23828: NULL
[*] Sample 23829: 4
[*] Sample 23830: NULL
[*] Sample 23831: NULL
[*] Sample 23832: NULL
[*] Sample 23833: 4
[*] Sample 23834: 2
[*] Sample 23835: NULL
[*] Sample 23836: NULL
[*] Sample 23837: NULL
[*] Sample 23838: 1
[*] Sample 23839: NULL
[*] Sample 23840: NULL
[*] Sample 23841: NULL
[*] Sample 23842: NULL
[*] Sample 23843: NULL
[*] Sample 23844: 3
[*] Sample 23845: NULL
[*] Sample 23846: 8
[*] Sample 23847: NULL
[*] Sample 23848: NULL
[*] Sample 23849: 9
[*] Sample 23850: 1
[*] Sample 23851: NULL
[*] Sample 23852: NULL
[*] Sample 23853: 3
