Number of parties: 4
[*] Sample 8566: NULL
[*] Sample 8567: NULL
[*] Sample 8568: 1
[*] Sample 8569: NULL
[*] Sample 8570: NULL
[*] Sample 8571: NULL
[*] Sample 8572: 6
[*] Sample 8573: 7
[*] Sample 8574: 8
[*] Sample 8575: NULL
[*] Sample 8576: 0
[*] Sample 8577: NULL
[*] Sample 8578: NULL
[*] Sample 8579: 6
[*] Sample 8580: 6
[*] Sample 8581: NULL
[*] Sample 8582: NULL
[*] Sample 8583: NULL
[*] Sample 8584: NULL
[*] Sample 8585: 8
[*] Sample 8586: 1
[*] Sample 8587: 0
[*] Sample 8588: 6
[*] Sample 8589: 4
[*] Sample 8590: NULL
[*] Sample 8591: 7
[*] Sample 8592: NULL
[*] Sample 8593: NULL
[*] Sample 8594: 2
[*] Sample 8595: 0
[*] Sample 8596: 9
[*] Sample 8597: NULL
[*] Sample 8598: NULL
[*] Sample 8599: 9
[*] Sample 8600: NULL
[*] Sample 8601: 5
[*] Sample 8602: NULL
[*] Sample 8603: 3
[*] Sample 8604: NULL
[*] Sample 8605: NULL
[*] Sample 8606: 7
[*] Sample 8607: 3
[*] Sample 8608: 7
[*] Sample 8609: 8
[*] Sample 8610: 1
[*] Sample 8611: 0
[*] Sample 8612: NULL
[*] Sample 8613: NULL
[*] Sample 8614: NULL
[*] Sample 8615: NULL
[*] Sample 8616: NULL
[*] Sample 8617: NULL
[*] Sample 8618: NULL
[*] Sample 8619: NULL
[*] Sample 8620: 7
[*] Sample 8621: 0
[*] Sample 8622: 6
[*] Sample 8623: NULL
[*] Sample 8624: 3
[*] Sample 8625: 2
[*] Sample 8626: 4
[*] Sample 8627: 8
[*] Sample 8628: NULL
[*] Sample 8629: NULL
[*] Sample 8630: NULL
[*] Sample 8631: 7
[*] Sample 8632: NULL
[*] Sample 8633: NULL
[*] Sample 8634: NULL
[*] Sample 8635: 9
[*] Sample 8636: NULL
[*] Sample 8637: NULL
[*] Sample 8638: 4
[*] Sample 8639: 2
[*] Sample 8640: 9
[*] Sample 8641: 7
[*] Sample 8642: 9
[*] Sample 8643: NULL
[*] Sample 8644: NULL
[*] Sample 8645: 9
[*] Sample 8646: NULL
[*] Sample 8647: 6
[*] Sample 8648: 9
[*] Sample 8649: NULL
[*] Sample 8650: NULL
[*] Sample 8651: 7
[*] Sample 8652: 9
[*] Sample 8653: NULL
[*] Sample 8654: 7
[*] Sample 8655: 3
[*] Sample 8656: NULL
[*] Sample 8657: NULL
[*] Sample 8658: NULL
[*] Sample 8659: 1
[*] Sample 8660: NULL
[*] Sample 8661: 8
[*] Sample 8662: 5
[*] Sample 8663: 9
[*] Sample 8664: 4
[*] Sample 8665: NULL
[*] Sample 8666: NULL
[*] Sample 8667: NULL
[*] Sample 8668: 6
[*] Sample 8669: 8
[*] Sample 8670: 9
[*] Sample 8671: 0
[*] Sample 8672: NULL
[*] Sample 8673: NULL
[*] Sample 8674: 6
[*] Sample 8675: 4
[*] Sample 8676: NULL
[*] Sample 8677: 6
[*] Sample 8678: 7
[*] Sample 8679: NULL
[*] Sample 8680: NULL
[*] Sample 8681: 0
[*] Sample 8682: 1
[*] Sample 8683: NULL
[*] Sample 8684: NULL
[*] Sample 8685: NULL
[*] Sample 8686: 5
[*] Sample 8687: 6
[*] Sample 8688: NULL
[*] Sample 8689: NULL
[*] Sample 8690: NULL
[*] Sample 8691: NULL
[*] Sample 8692: NULL
[*] Sample 8693: NULL
[*] Sample 8694: 3
[*] Sample 8695: 4
[*] Sample 8696: 5
[*] Sample 8697: 3
[*] Sample 8698: 9
[*] Sample 8699: NULL
[*] Sample 8700: 0
[*] Sample 8701: NULL
[*] Sample 8702: NULL
[*] Sample 8703: 3
[*] Sample 8704: NULL
[*] Sample 8705: 9
[*] Sample 8706: NULL
[*] Sample 8707: NULL
[*] Sample 8708: NULL
[*] Sample 8709: NULL
[*] Sample 8710: 0
[*] Sample 8711: 5
[*] Sample 8712: 2
[*] Sample 8713: 3
[*] Sample 8714: NULL
[*] Sample 8715: NULL
[*] Sample 8716: NULL
[*] Sample 8717: 9
[*] Sample 8718: 2
[*] Sample 8719: 2
[*] Sample 8720: 1
[*] Sample 8721: 2
[*] Sample 8722: 8
[*] Sample 8723: 9
[*] Sample 8724: 6
[*] Sample 8725: NULL
[*] Sample 8726: NULL
[*] Sample 8727: 7
[*] Sample 8728: NULL
[*] Sample 8729: 1
[*] Sample 8730: NULL
[*] Sample 8731: 0
[*] Sample 8732: 6
[*] Sample 8733: NULL
[*] Sample 8734: 7
[*] Sample 8735: 8
[*] Sample 8736: NULL
[*] Sample 8737: NULL
[*] Sample 8738: 9
[*] Sample 8739: NULL
[*] Sample 8740: 1
[*] Sample 8741: NULL
[*] Sample 8742: NULL
[*] Sample 8743: 4
[*] Sample 8744: NULL
[*] Sample 8745: 1
[*] Sample 8746: NULL
[*] Sample 8747: NULL
[*] Sample 8748: NULL
[*] Sample 8749: 7
[*] Sample 8750: 9
[*] Sample 8751: 9
[*] Sample 8752: NULL
[*] Sample 8753: NULL
[*] Sample 8754: 6
[*] Sample 8755: 4
[*] Sample 8756: 8
[*] Sample 8757: NULL
[*] Sample 8758: 1
[*] Sample 8759: NULL
[*] Sample 8760: NULL
[*] Sample 8761: NULL
[*] Sample 8762: 9
[*] Sample 8763: 0
[*] Sample 8764: NULL
[*] Sample 8765: 0
[*] Sample 8766: 3
[*] Sample 8767: NULL
[*] Sample 8768: NULL
[*] Sample 8769: NULL
[*] Sample 8770: 4
[*] Sample 8771: 6
[*] Sample 8772: NULL
[*] Sample 8773: NULL
[*] Sample 8774: 5
[*] Sample 8775: NULL
[*] Sample 8776: 1
[*] Sample 8777: 3
[*] Sample 8778: NULL
[*] Sample 8779: NULL
[*] Sample 8780: NULL
[*] Sample 8781: NULL
[*] Sample 8782: NULL
[*] Sample 8783: 5
[*] Sample 8784: 9
[*] Sample 8785: NULL
[*] Sample 8786: 7
[*] Sample 8787: 8
[*] Sample 8788: NULL
[*] Sample 8789: 6
[*] Sample 8790: NULL
[*] Sample 8791: NULL
[*] Sample 8792: 6
[*] Sample 8793: 2
[*] Sample 8794: NULL
[*] Sample 8795: NULL
[*] Sample 8796: NULL
[*] Sample 8797: NULL
[*] Sample 8798: 0
[*] Sample 8799: NULL
[*] Sample 8800: NULL
[*] Sample 8801: 3
[*] Sample 8802: NULL
[*] Sample 8803: NULL
[*] Sample 8804: 6
[*] Sample 8805: NULL
[*] Sample 8806: 8
[*] Sample 8807: 9
[*] Sample 8808: 0
[*] Sample 8809: 1
[*] Sample 8810: NULL
[*] Sample 8811: NULL
[*] Sample 8812: 0
[*] Sample 8813: NULL
[*] Sample 8814: NULL
[*] Sample 8815: NULL
[*] Sample 8816: NULL
[*] Sample 8817: 9
[*] Sample 8818: 5
[*] Sample 8819: 1
[*] Sample 8820: NULL
[*] Sample 8821: 3
[*] Sample 8822: NULL
[*] Sample 8823: 5
[*] Sample 8824: NULL
[*] Sample 8825: 7
[*] Sample 8826: 8
[*] Sample 8827: 9
[*] Sample 8828: 6
[*] Sample 8829: 0
[*] Sample 8830: NULL
[*] Sample 8831: NULL
[*] Sample 8832: NULL
[*] Sample 8833: NULL
[*] Sample 8834: NULL
[*] Sample 8835: NULL
[*] Sample 8836: 4
[*] Sample 8837: NULL
[*] Sample 8838: NULL
[*] Sample 8839: NULL
[*] Sample 8840: NULL
[*] Sample 8841: 2
[*] Sample 8842: 3
[*] Sample 8843: NULL
[*] Sample 8844: 2
[*] Sample 8845: NULL
[*] Sample 8846: 9
[*] Sample 8847: 5
[*] Sample 8848: NULL
[*] Sample 8849: 0
[*] Sample 8850: NULL
[*] Sample 8851: 0
[*] Sample 8852: NULL
[*] Sample 8853: 5
[*] Sample 8854: 3
[*] Sample 8855: NULL
[*] Sample 8856: 3
[*] Sample 8857: NULL
[*] Sample 8858: NULL
[*] Sample 8859: NULL
[*] Sample 8860: 3
[*] Sample 8861: NULL
[*] Sample 8862: NULL
[*] Sample 8863: 5
[*] Sample 8864: 3
[*] Sample 8865: 0
[*] Sample 8866: 8
[*] Sample 8867: 3
[*] Sample 8868: 0
[*] Sample 8869: NULL
[*] Sample 8870: 2
[*] Sample 8871: 7
[*] Sample 8872: 8
[*] Sample 8873: NULL
[*] Sample 8874: 7
[*] Sample 8875: 1
[*] Sample 8876: 3
[*] Sample 8877: 8
[*] Sample 8878: NULL
[*] Sample 8879: 4
[*] Sample 8880: 2
[*] Sample 8881: NULL
[*] Sample 8882: NULL
[*] Sample 8883: NULL
[*] Sample 8884: 6
[*] Sample 8885: NULL
[*] Sample 8886: NULL
[*] Sample 8887: NULL
[*] Sample 8888: 6
[*] Sample 8889: NULL
[*] Sample 8890: 6
[*] Sample 8891: 7
[*] Sample 8892: 1
[*] Sample 8893: NULL
[*] Sample 8894: NULL
[*] Sample 8895: 0
[*] Sample 8896: 6
[*] Sample 8897: NULL
[*] Sample 8898: NULL
[*] Sample 8899: 9
[*] Sample 8900: 9
[*] Sample 8901: 6
[*] Sample 8902: 2
[*] Sample 8903: 3
[*] Sample 8904: NULL
[*] Sample 8905: NULL
[*] Sample 8906: 9
[*] Sample 8907: 2
[*] Sample 8908: 7
[*] Sample 8909: 5
[*] Sample 8910: 3
[*] Sample 8911: 7
[*] Sample 8912: 5
[*] Sample 8913: 0
[*] Sample 8914: NULL
[*] Sample 8915: NULL
[*] Sample 8916: NULL
[*] Sample 8917: NULL
[*] Sample 8918: NULL
[*] Sample 8919: NULL
[*] Sample 8920: 9
[*] Sample 8921: NULL
[*] Sample 8922: 1
[*] Sample 8923: NULL
[*] Sample 8924: 4
[*] Sample 8925: 4
[*] Sample 8926: 7
[*] Sample 8927: 8
[*] Sample 8928: NULL
[*] Sample 8929: 0
[*] Sample 8930: 1
[*] Sample 8931: NULL
[*] Sample 8932: 4
[*] Sample 8933: NULL
[*] Sample 8934: 8
[*] Sample 8935: NULL
[*] Sample 8936: 2
[*] Sample 8937: 6
[*] Sample 8938: 1
[*] Sample 8939: NULL
[*] Sample 8940: 5
[*] Sample 8941: NULL
[*] Sample 8942: 8
[*] Sample 8943: NULL
[*] Sample 8944: 6
[*] Sample 8945: 4
[*] Sample 8946: NULL
[*] Sample 8947: 7
[*] Sample 8948: 5
[*] Sample 8949: 9
[*] Sample 8950: NULL
[*] Sample 8951: NULL
[*] Sample 8952: NULL
[*] Sample 8953: 6
[*] Sample 8954: 4
[*] Sample 8955: 9
[*] Sample 8956: NULL
[*] Sample 8957: 3
[*] Sample 8958: NULL
[*] Sample 8959: 7
[*] Sample 8960: 4
[*] Sample 8961: 4
[*] Sample 8962: 3
[*] Sample 8963: NULL
[*] Sample 8964: 5
[*] Sample 8965: 8
[*] Sample 8966: NULL
[*] Sample 8967: 6
[*] Sample 8968: 6
[*] Sample 8969: 2
[*] Sample 8970: NULL
[*] Sample 8971: NULL
[*] Sample 8972: NULL
[*] Sample 8973: 2
[*] Sample 8974: 7
[*] Sample 8975: NULL
[*] Sample 8976: 1
[*] Sample 8977: 9
[*] Sample 8978: NULL
[*] Sample 8979: 1
[*] Sample 8980: 2
[*] Sample 8981: 3
[*] Sample 8982: 5
[*] Sample 8983: 0
[*] Sample 8984: NULL
[*] Sample 8985: 8
[*] Sample 8986: NULL
[*] Sample 8987: NULL
[*] Sample 8988: NULL
[*] Sample 8989: NULL
[*] Sample 8990: 6
[*] Sample 8991: NULL
[*] Sample 8992: NULL
[*] Sample 8993: 4
[*] Sample 8994: NULL
[*] Sample 8995: NULL
[*] Sample 8996: 7
[*] Sample 8997: NULL
[*] Sample 8998: NULL
[*] Sample 8999: NULL
[*] Sample 9000: 7
[*] Sample 9001: 6
[*] Sample 9002: 1
[*] Sample 9003: 2
[*] Sample 9004: 0
[*] Sample 9005: 1
[*] Sample 9006: NULL
[*] Sample 9007: 8
[*] Sample 9008: 4
[*] Sample 9009: NULL
[*] Sample 9010: 5
[*] Sample 9011: 3
[*] Sample 9012: NULL
[*] Sample 9013: NULL
[*] Sample 9014: NULL
[*] Sample 9015: NULL
[*] Sample 9016: NULL
[*] Sample 9017: NULL
[*] Sample 9018: NULL
[*] Sample 9019: 2
[*] Sample 9020: NULL
[*] Sample 9021: 6
[*] Sample 9022: 3
[*] Sample 9023: NULL
[*] Sample 9024: NULL
[*] Sample 9025: 1
[*] Sample 9026: NULL
[*] Sample 9027: 8
[*] Sample 9028: 9
[*] Sample 9029: NULL
[*] Sample 9030: NULL
[*] Sample 9031: NULL
[*] Sample 9032: 2
[*] Sample 9033: NULL
[*] Sample 9034: 4
[*] Sample 9035: NULL
[*] Sample 9036: NULL
[*] Sample 9037: NULL
[*] Sample 9038: 0
[*] Sample 9039: 1
[*] Sample 9040: NULL
[*] Sample 9041: 6
[*] Sample 9042: 8
[*] Sample 9043: NULL
[*] Sample 9044: NULL
[*] Sample 9045: 9
[*] Sample 9046: 2
[*] Sample 9047: 4
[*] Sample 9048: 2
[*] Sample 9049: 1
[*] Sample 9050: 6
[*] Sample 9051: 1
[*] Sample 9052: 0
[*] Sample 9053: 6
[*] Sample 9054: 2
[*] Sample 9055: 8
[*] Sample 9056: NULL
[*] Sample 9057: NULL
[*] Sample 9058: 6
[*] Sample 9059: NULL
[*] Sample 9060: 0
[*] Sample 9061: NULL
[*] Sample 9062: 2
[*] Sample 9063: 3
[*] Sample 9064: 4
[*] Sample 9065: 1
[*] Sample 9066: 6
[*] Sample 9067: 7
[*] Sample 9068: 8
[*] Sample 9069: NULL
[*] Sample 9070: 0
[*] Sample 9071: NULL
[*] Sample 9072: NULL
[*] Sample 9073: NULL
[*] Sample 9074: NULL
[*] Sample 9075: NULL
[*] Sample 9076: 3
[*] Sample 9077: 7
[*] Sample 9078: 8
[*] Sample 9079: NULL
[*] Sample 9080: NULL
[*] Sample 9081: NULL
[*] Sample 9082: 1
[*] Sample 9083: 5
[*] Sample 9084: 4
[*] Sample 9085: NULL
[*] Sample 9086: 6
[*] Sample 9087: NULL
[*] Sample 9088: NULL
[*] Sample 9089: 9
[*] Sample 9090: 1
[*] Sample 9091: NULL
[*] Sample 9092: 8
[*] Sample 9093: NULL
[*] Sample 9094: 9
[*] Sample 9095: NULL
[*] Sample 9096: 1
[*] Sample 9097: 0
[*] Sample 9098: NULL
[*] Sample 9099: 4
[*] Sample 9100: 3
[*] Sample 9101: 6
[*] Sample 9102: 4
[*] Sample 9103: 4
[*] Sample 9104: NULL
[*] Sample 9105: 0
[*] Sample 9106: 6
[*] Sample 9107: 8
[*] Sample 9108: NULL
[*] Sample 9109: NULL
[*] Sample 9110: NULL
[*] Sample 9111: NULL
[*] Sample 9112: NULL
[*] Sample 9113: NULL
[*] Sample 9114: NULL
[*] Sample 9115: 0
[*] Sample 9116: NULL
[*] Sample 9117: NULL
[*] Sample 9118: 2
[*] Sample 9119: 5
[*] Sample 9120: 1
[*] Sample 9121: 1
[*] Sample 9122: 6
[*] Sample 9123: 2
[*] Sample 9124: NULL
[*] Sample 9125: NULL
[*] Sample 9126: NULL
[*] Sample 9127: NULL
[*] Sample 9128: NULL
[*] Sample 9129: NULL
[*] Sample 9130: NULL
[*] Sample 9131: NULL
[*] Sample 9132: 5
[*] Sample 9133: 5
[*] Sample 9134: 0
[*] Sample 9135: 2
[*] Sample 9136: NULL
[*] Sample 9137: NULL
[*] Sample 9138: NULL
[*] Sample 9139: NULL
[*] Sample 9140: NULL
[*] Sample 9141: NULL
[*] Sample 9142: 9
[*] Sample 9143: 1
[*] Sample 9144: 7
[*] Sample 9145: NULL
[*] Sample 9146: NULL
[*] Sample 9147: NULL
[*] Sample 9148: 6
[*] Sample 9149: 0
[*] Sample 9150: NULL
[*] Sample 9151: NULL
[*] Sample 9152: NULL
[*] Sample 9153: NULL
[*] Sample 9154: 2
[*] Sample 9155: NULL
[*] Sample 9156: NULL
[*] Sample 9157: NULL
[*] Sample 9158: NULL
[*] Sample 9159: NULL
[*] Sample 9160: 0
[*] Sample 9161: 3
[*] Sample 9162: NULL
[*] Sample 9163: NULL
[*] Sample 9164: 5
[*] Sample 9165: 9
[*] Sample 9166: NULL
[*] Sample 9167: 0
[*] Sample 9168: 8
[*] Sample 9169: 7
[*] Sample 9170: NULL
[*] Sample 9171: 1
[*] Sample 9172: NULL
[*] Sample 9173: NULL
[*] Sample 9174: NULL
[*] Sample 9175: 3
[*] Sample 9176: 5
[*] Sample 9177: NULL
[*] Sample 9178: NULL
[*] Sample 9179: 0
[*] Sample 9180: NULL
[*] Sample 9181: 2
[*] Sample 9182: NULL
[*] Sample 9183: 4
[*] Sample 9184: 5
[*] Sample 9185: 6
[*] Sample 9186: 7
[*] Sample 9187: NULL
[*] Sample 9188: 9
[*] Sample 9189: NULL
[*] Sample 9190: NULL
[*] Sample 9191: 2
[*] Sample 9192: NULL
[*] Sample 9193: 4
[*] Sample 9194: 5
[*] Sample 9195: 6
[*] Sample 9196: NULL
[*] Sample 9197: NULL
[*] Sample 9198: 9
[*] Sample 9199: NULL
[*] Sample 9200: 4
[*] Sample 9201: NULL
[*] Sample 9202: 3
[*] Sample 9203: NULL
[*] Sample 9204: NULL
[*] Sample 9205: 9
[*] Sample 9206: NULL
[*] Sample 9207: NULL
[*] Sample 9208: 9
[*] Sample 9209: NULL
[*] Sample 9210: NULL
[*] Sample 9211: NULL
[*] Sample 9212: 7
[*] Sample 9213: NULL
[*] Sample 9214: NULL
[*] Sample 9215: 2
[*] Sample 9216: 9
[*] Sample 9217: 3
[*] Sample 9218: 0
[*] Sample 9219: 9
[*] Sample 9220: 0
[*] Sample 9221: NULL
[*] Sample 9222: NULL
[*] Sample 9223: 0
[*] Sample 9224: NULL
[*] Sample 9225: 9
[*] Sample 9226: 6
[*] Sample 9227: NULL
[*] Sample 9228: 5
[*] Sample 9229: NULL
[*] Sample 9230: NULL
[*] Sample 9231: NULL
[*] Sample 9232: NULL
[*] Sample 9233: 4
[*] Sample 9234: 5
[*] Sample 9235: NULL
[*] Sample 9236: 0
[*] Sample 9237: NULL
[*] Sample 9238: 3
[*] Sample 9239: NULL
[*] Sample 9240: NULL
[*] Sample 9241: NULL
[*] Sample 9242: 7
[*] Sample 9243: NULL
[*] Sample 9244: 0
[*] Sample 9245: NULL
[*] Sample 9246: NULL
[*] Sample 9247: 6
[*] Sample 9248: NULL
[*] Sample 9249: 1
[*] Sample 9250: NULL
[*] Sample 9251: 6
[*] Sample 9252: NULL
[*] Sample 9253: NULL
[*] Sample 9254: NULL
[*] Sample 9255: 0
[*] Sample 9256: NULL
[*] Sample 9257: 7
[*] Sample 9258: 1
[*] Sample 9259: 2
[*] Sample 9260: 5
[*] Sample 9261: 3
[*] Sample 9262: 3
[*] Sample 9263: 1
[*] Sample 9264: NULL
[*] Sample 9265: NULL
[*] Sample 9266: 2
[*] Sample 9267: 4
[*] Sample 9268: NULL
[*] Sample 9269: NULL
[*] Sample 9270: NULL
[*] Sample 9271: 8
[*] Sample 9272: 9
[*] Sample 9273: NULL
[*] Sample 9274: NULL
[*] Sample 9275: NULL
[*] Sample 9276: 4
[*] Sample 9277: NULL
[*] Sample 9278: 6
[*] Sample 9279: 7
[*] Sample 9280: NULL
[*] Sample 9281: 0
[*] Sample 9282: 1
[*] Sample 9283: NULL
[*] Sample 9284: NULL
[*] Sample 9285: 7
[*] Sample 9286: NULL
[*] Sample 9287: NULL
[*] Sample 9288: 7
[*] Sample 9289: 5
[*] Sample 9290: 5
[*] Sample 9291: NULL
[*] Sample 9292: NULL
[*] Sample 9293: NULL
[*] Sample 9294: NULL
[*] Sample 9295: 1
[*] Sample 9296: 1
[*] Sample 9297: 0
[*] Sample 9298: 5
[*] Sample 9299: 9
[*] Sample 9300: 7
[*] Sample 9301: 1
[*] Sample 9302: NULL
[*] Sample 9303: NULL
[*] Sample 9304: 2
[*] Sample 9305: NULL
[*] Sample 9306: NULL
[*] Sample 9307: 8
[*] Sample 9308: 3
[*] Sample 9309: 2
[*] Sample 9310: 0
[*] Sample 9311: NULL
[*] Sample 9312: 6
[*] Sample 9313: 1
[*] Sample 9314: 3
[*] Sample 9315: 5
[*] Sample 9316: NULL
[*] Sample 9317: NULL
[*] Sample 9318: NULL
[*] Sample 9319: 9
[*] Sample 9320: 4
[*] Sample 9321: NULL
[*] Sample 9322: 8
[*] Sample 9323: 7
[*] Sample 9324: NULL
[*] Sample 9325: 0
[*] Sample 9326: 8
[*] Sample 9327: 7
[*] Sample 9328: NULL
[*] Sample 9329: NULL
[*] Sample 9330: NULL
[*] Sample 9331: 5
[*] Sample 9332: 3
[*] Sample 9333: NULL
[*] Sample 9334: 6
[*] Sample 9335: 1
[*] Sample 9336: 6
[*] Sample 9337: 5
[*] Sample 9338: 5
[*] Sample 9339: NULL
[*] Sample 9340: 7
[*] Sample 9341: NULL
[*] Sample 9342: NULL
[*] Sample 9343: 6
[*] Sample 9344: 4
[*] Sample 9345: 1
[*] Sample 9346: NULL
[*] Sample 9347: NULL
[*] Sample 9348: NULL
[*] Sample 9349: NULL
[*] Sample 9350: 4
[*] Sample 9351: 4
[*] Sample 9352: 0
[*] Sample 9353: NULL
[*] Sample 9354: NULL
[*] Sample 9355: NULL
[*] Sample 9356: 1
[*] Sample 9357: 9
[*] Sample 9358: NULL
[*] Sample 9359: NULL
[*] Sample 9360: NULL
[*] Sample 9361: NULL
[*] Sample 9362: NULL
[*] Sample 9363: NULL
[*] Sample 9364: 6
[*] Sample 9365: NULL
[*] Sample 9366: 6
[*] Sample 9367: 0
[*] Sample 9368: 1
[*] Sample 9369: 2
[*] Sample 9370: 3
[*] Sample 9371: 4
[*] Sample 9372: 3
[*] Sample 9373: 6
[*] Sample 9374: NULL
[*] Sample 9375: 8
[*] Sample 9376: NULL
[*] Sample 9377: 0
[*] Sample 9378: 1
[*] Sample 9379: NULL
[*] Sample 9380: NULL
[*] Sample 9381: 4
[*] Sample 9382: NULL
[*] Sample 9383: 6
[*] Sample 9384: 3
[*] Sample 9385: NULL
[*] Sample 9386: NULL
[*] Sample 9387: NULL
[*] Sample 9388: 1
[*] Sample 9389: 2
[*] Sample 9390: NULL
[*] Sample 9391: 5
[*] Sample 9392: NULL
[*] Sample 9393: 7
[*] Sample 9394: 8
[*] Sample 9395: 1
[*] Sample 9396: NULL
[*] Sample 9397: NULL
[*] Sample 9398: 3
[*] Sample 9399: 7
[*] Sample 9400: NULL
[*] Sample 9401: NULL
[*] Sample 9402: NULL
[*] Sample 9403: NULL
[*] Sample 9404: NULL
[*] Sample 9405: 0
[*] Sample 9406: 1
[*] Sample 9407: 1
[*] Sample 9408: 9
[*] Sample 9409: NULL
[*] Sample 9410: 8
[*] Sample 9411: NULL
[*] Sample 9412: NULL
[*] Sample 9413: NULL
[*] Sample 9414: 0
[*] Sample 9415: 1
[*] Sample 9416: NULL
[*] Sample 9417: NULL
[*] Sample 9418: 8
[*] Sample 9419: 7
[*] Sample 9420: NULL
[*] Sample 9421: NULL
[*] Sample 9422: 6
[*] Sample 9423: NULL
[*] Sample 9424: NULL
[*] Sample 9425: NULL
[*] Sample 9426: NULL
[*] Sample 9427: NULL
[*] Sample 9428: 5
[*] Sample 9429: 3
[*] Sample 9430: NULL
[*] Sample 9431: 4
[*] Sample 9432: NULL
[*] Sample 9433: 4
[*] Sample 9434: 1
[*] Sample 9435: 1
[*] Sample 9436: 0
[*] Sample 9437: 6
[*] Sample 9438: 1
[*] Sample 9439: NULL
[*] Sample 9440: 0
[*] Sample 9441: 6
[*] Sample 9442: 2
[*] Sample 9443: NULL
[*] Sample 9444: NULL
[*] Sample 9445: NULL
[*] Sample 9446: 2
[*] Sample 9447: NULL
[*] Sample 9448: NULL
[*] Sample 9449: NULL
[*] Sample 9450: NULL
[*] Sample 9451: 7
[*] Sample 9452: 8
[*] Sample 9453: 4
[*] Sample 9454: NULL
[*] Sample 9455: 0
[*] Sample 9456: 8
[*] Sample 9457: 0
[*] Sample 9458: 7
[*] Sample 9459: 0
[*] Sample 9460: 3
[*] Sample 9461: 6
[*] Sample 9462: NULL
[*] Sample 9463: NULL
[*] Sample 9464: 1
[*] Sample 9465: 5
[*] Sample 9466: 9
[*] Sample 9467: 9
[*] Sample 9468: 6
[*] Sample 9469: 7
[*] Sample 9470: NULL
[*] Sample 9471: 4
[*] Sample 9472: NULL
[*] Sample 9473: NULL
[*] Sample 9474: 3
[*] Sample 9475: 6
[*] Sample 9476: NULL
[*] Sample 9477: NULL
[*] Sample 9478: NULL
[*] Sample 9479: 9
[*] Sample 9480: NULL
[*] Sample 9481: 2
[*] Sample 9482: NULL
[*] Sample 9483: 9
[*] Sample 9484: 4
[*] Sample 9485: 1
[*] Sample 9486: 3
[*] Sample 9487: NULL
[*] Sample 9488: 0
[*] Sample 9489: 1
[*] Sample 9490: 2
[*] Sample 9491: 3
[*] Sample 9492: NULL
[*] Sample 9493: NULL
[*] Sample 9494: 6
[*] Sample 9495: 7
[*] Sample 9496: NULL
[*] Sample 9497: NULL
[*] Sample 9498: 0
[*] Sample 9499: NULL
[*] Sample 9500: NULL
[*] Sample 9501: NULL
[*] Sample 9502: 4
[*] Sample 9503: 5
[*] Sample 9504: 6
[*] Sample 9505: 7
[*] Sample 9506: 8
[*] Sample 9507: 5
[*] Sample 9508: 0
[*] Sample 9509: NULL
[*] Sample 9510: NULL
[*] Sample 9511: 3
[*] Sample 9512: 4
[*] Sample 9513: 5
[*] Sample 9514: NULL
[*] Sample 9515: NULL
[*] Sample 9516: NULL
[*] Sample 9517: 9
[*] Sample 9518: 1
[*] Sample 9519: 0
[*] Sample 9520: 1
[*] Sample 9521: 2
[*] Sample 9522: NULL
[*] Sample 9523: 5
[*] Sample 9524: NULL
[*] Sample 9525: 4
[*] Sample 9526: NULL
[*] Sample 9527: NULL
[*] Sample 9528: 0
[*] Sample 9529: NULL
[*] Sample 9530: NULL
[*] Sample 9531: 6
[*] Sample 9532: NULL
[*] Sample 9533: 5
[*] Sample 9534: 0
[*] Sample 9535: NULL
[*] Sample 9536: NULL
[*] Sample 9537: NULL
[*] Sample 9538: NULL
[*] Sample 9539: 9
[*] Sample 9540: NULL
[*] Sample 9541: 4
[*] Sample 9542: NULL
[*] Sample 9543: NULL
[*] Sample 9544: 7
[*] Sample 9545: NULL
[*] Sample 9546: 9
[*] Sample 9547: 4
[*] Sample 9548: NULL
[*] Sample 9549: NULL
[*] Sample 9550: NULL
[*] Sample 9551: 4
[*] Sample 9552: 0
[*] Sample 9553: 9
[*] Sample 9554: 7
[*] Sample 9555: 6
[*] Sample 9556: NULL
[*] Sample 9557: 0
[*] Sample 9558: 3
[*] Sample 9559: NULL
[*] Sample 9560: 7
[*] Sample 9561: 5
[*] Sample 9562: NULL
[*] Sample 9563: NULL
[*] Sample 9564: 0
[*] Sample 9565: 4
[*] Sample 9566: 7
[*] Sample 9567: 7
[*] Sample 9568: 6
[*] Sample 9569: NULL
[*] Sample 9570: NULL
[*] Sample 9571: NULL
[*] Sample 9572: 8
[*] Sample 9573: NULL
[*] Sample 9574: NULL
[*] Sample 9575: NULL
[*] Sample 9576: NULL
[*] Sample 9577: 2
[*] Sample 9578: 2
[*] Sample 9579: NULL
[*] Sample 9580: 9
[*] Sample 9581: NULL
[*] Sample 9582: 3
[*] Sample 9583: 5
[*] Sample 9584: 5
[*] Sample 9585: NULL
[*] Sample 9586: 7
[*] Sample 9587: NULL
[*] Sample 9588: 5
[*] Sample 9589: 6
[*] Sample 9590: NULL
[*] Sample 9591: NULL
[*] Sample 9592: 4
[*] Sample 9593: NULL
[*] Sample 9594: NULL
[*] Sample 9595: 2
[*] Sample 9596: 8
[*] Sample 9597: 2
[*] Sample 9598: NULL
[*] Sample 9599: NULL
[*] Sample 9600: NULL
[*] Sample 9601: NULL
[*] Sample 9602: NULL
[*] Sample 9603: NULL
